,location,total_sqft,bath,price,BHK
5421,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5422,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5425,Raja Rajeshwari Nagar,1160.0,2.0,70.0,2
5426,Raja Rajeshwari Nagar,1133.0,2.0,38.37,2
5427,Raja Rajeshwari Nagar,1140.0,2.0,48.7,2
5428,Raja Rajeshwari Nagar,1140.0,2.0,38.65,2
5429,Raja Rajeshwari Nagar,1140.0,2.0,38.55,2
5430,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
5431,Raja Rajeshwari Nagar,1133.0,2.0,40.0,2
5433,Raja Rajeshwari Nagar,1550.0,3.0,86.8,3
5434,Raja Rajeshwari Nagar,1400.0,2.0,45.0,2
5435,Raja Rajeshwari Nagar,1110.0,2.0,52.0,2
5436,Raja Rajeshwari Nagar,1580.0,3.0,83.74,3
5438,Raja Rajeshwari Nagar,1640.0,3.0,86.8,3
5440,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2
5441,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2
5442,Raja Rajeshwari Nagar,1279.0,2.0,53.76,3
5443,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5444,Raja Rajeshwari Nagar,1240.0,2.0,40.54,2
5445,Raja Rajeshwari Nagar,1090.0,2.0,57.0,2
5446,Raja Rajeshwari Nagar,1240.0,2.0,42.04,2
5447,Raja Rajeshwari Nagar,1757.0,3.0,98.0,3
5448,Raja Rajeshwari Nagar,1530.0,3.0,64.0,3
5449,Raja Rajeshwari Nagar,1587.0,3.0,73.8,3
5451,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
5452,Raja Rajeshwari Nagar,1450.0,2.0,67.0,3
5453,Raja Rajeshwari Nagar,1090.0,2.0,57.0,2
5454,Raja Rajeshwari Nagar,945.0,2.0,45.0,2
5455,Raja Rajeshwari Nagar,1303.0,2.0,55.78,2
5456,Raja Rajeshwari Nagar,3450.0,7.0,225.0,8
5457,Raja Rajeshwari Nagar,1419.0,2.0,48.1,2
5458,Raja Rajeshwari Nagar,1700.0,2.0,86.0,3
5459,Raja Rajeshwari Nagar,1270.0,2.0,62.0,2
5460,Raja Rajeshwari Nagar,1250.0,2.0,68.0,2
5461,Raja Rajeshwari Nagar,1260.0,2.0,62.0,3
5462,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5463,Raja Rajeshwari Nagar,1580.0,2.0,66.85,3
5464,Raja Rajeshwari Nagar,1050.0,2.0,37.0,2
5465,Raja Rajeshwari Nagar,1021.0,3.0,59.0,3
5466,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5467,Raja Rajeshwari Nagar,1500.0,3.0,88.0,3
5468,Raja Rajeshwari Nagar,1168.0,2.0,66.0,2
5469,Raja Rajeshwari Nagar,1400.0,2.0,86.0,3
5470,Raja Rajeshwari Nagar,1157.0,2.0,65.0,2
5471,Raja Rajeshwari Nagar,1206.0,2.0,40.7,2
5472,Raja Rajeshwari Nagar,1000.0,2.0,50.0,2
5473,Raja Rajeshwari Nagar,1485.0,2.0,63.0,3
5474,Raja Rajeshwari Nagar,1335.0,2.0,56.0,3
5476,Raja Rajeshwari Nagar,1255.0,2.0,42.54,2
5477,Raja Rajeshwari Nagar,1530.0,3.0,64.86,3
5478,Raja Rajeshwari Nagar,1850.0,3.0,98.0,3
5479,Raja Rajeshwari Nagar,1140.0,2.0,44.0,2
5480,Raja Rajeshwari Nagar,6000.0,8.0,215.0,8
5481,Raja Rajeshwari Nagar,1140.0,2.0,39.0,2
5482,Raja Rajeshwari Nagar,510.0,1.0,22.0,1
5483,Raja Rajeshwari Nagar,1187.0,2.0,40.14,2
5484,Raja Rajeshwari Nagar,1141.0,2.0,60.0,2
5485,Rajaji Nagar,1640.0,3.0,229.0,3
5486,Rajaji Nagar,2390.0,3.0,415.0,3
5487,Rajaji Nagar,2390.0,3.0,410.0,3
5489,Rajaji Nagar,3516.0,4.0,540.0,4
5490,Rajaji Nagar,1640.0,3.0,223.0,3
5492,Rajaji Nagar,1800.0,4.0,324.0,6
5493,Rajaji Nagar,3526.0,4.0,558.0,4
5496,Rajaji Nagar,1800.0,3.0,260.0,3
5497,Rajaji Nagar,1640.0,3.0,241.0,3
5498,Rajaji Nagar,1370.0,2.0,170.0,2
5499,Rajaji Nagar,2409.0,3.0,360.0,3
5501,Rajaji Nagar,1718.0,3.0,288.0,2
5502,Rajaji Nagar,2386.0,3.0,334.0,3
5503,Rajaji Nagar,3436.0,6.0,500.0,4
5504,Rajaji Nagar,1200.0,2.0,150.0,2
5505,Rajaji Nagar,1160.0,1.0,163.0,2
5506,Rajaji Nagar,660.0,1.0,75.0,1
5507,Rajaji Nagar,1440.0,2.0,170.0,2
5508,Rajaji Nagar,2448.0,3.0,400.0,3
5509,Rajaji Nagar,1440.0,2.0,185.0,2
5510,Rajaji Nagar,1640.0,3.0,230.0,3
5513,Rajaji Nagar,1800.0,2.0,250.0,3
5514,Rajaji Nagar,3100.0,4.0,550.0,4
5515,Rajaji Nagar,3526.0,4.0,598.0,4
5516,Rajaji Nagar,1357.0,2.0,130.0,2
5517,Rajaji Nagar,2300.0,3.0,369.0,3
5519,Rajaji Nagar,2500.0,3.0,350.0,3
5522,Rajaji Nagar,2559.0,3.0,403.0,3
5523,Rajaji Nagar,1763.0,3.0,262.0,2
5529,Rajaji Nagar,2533.0,3.0,425.0,3
5530,Rajaji Nagar,1268.0,2.0,127.0,2
5532,Rajaji Nagar,1640.0,3.0,262.0,3
5533,Rajaji Nagar,1200.0,1.0,200.0,2
5534,Rajaji Nagar,2367.0,3.0,375.0,3
5535,Rajaji Nagar,2440.0,2.0,415.0,4
5536,Rajaji Nagar,1640.0,3.0,251.0,3
5538,Rajaji Nagar,1640.0,3.0,268.0,3
5539,Rajaji Nagar,2367.0,4.0,340.0,3
5541,Rajaji Nagar,3600.0,5.0,510.0,5
5542,Rajaji Nagar,1350.0,4.0,230.0,4
5545,Rajaji Nagar,2400.0,5.0,408.0,5
5546,Rajaji Nagar,2500.0,3.0,340.0,3
5547,Rajaji Nagar,2390.0,3.0,372.0,3
5548,Rajaji Nagar,2415.0,3.0,399.0,3
5549,Rajaji Nagar,1718.0,3.0,275.0,2
5550,Rajaji Nagar,1763.0,3.0,240.0,2
5552,Rajaji Nagar,2409.0,3.0,395.0,3
5553,Rajaji Nagar,1314.0,2.0,225.0,2
5554,Rajaji Nagar,1440.0,2.0,165.0,2
5555,Rajaji Nagar,1640.0,3.0,245.0,3
5556,Ramagondanahalli,1151.0,2.0,48.77,2
5557,Ramagondanahalli,1251.0,2.0,47.0,2
5558,Ramagondanahalli,1235.0,2.0,52.04,2
5559,Ramagondanahalli,1610.0,2.0,111.0,3
5560,Ramagondanahalli,540.0,1.0,30.0,1
5562,Ramagondanahalli,1235.0,2.0,46.8,2
5563,Ramagondanahalli,1215.0,2.0,51.26,2
5564,Ramagondanahalli,2257.0,4.0,157.0,3
5565,Ramagondanahalli,1251.0,2.0,47.4,2
5566,Ramagondanahalli,1610.0,2.0,115.0,3
5567,Ramagondanahalli,920.0,2.0,65.0,2
5568,Ramagondanahalli,1215.0,2.0,45.5,2
5570,Ramagondanahalli,1253.0,2.0,52.66,2
5571,Ramagondanahalli,1295.0,2.0,95.0,2
5572,Ramagondanahalli,1151.0,2.0,50.5,2
5573,Ramagondanahalli,1235.0,2.0,49.3,2
5574,Ramagondanahalli,2257.0,3.0,159.0,3
5575,Ramagondanahalli,1295.0,2.0,95.0,2
5577,Ramagondanahalli,1910.0,3.0,142.0,3
5578,Ramagondanahalli,1215.0,2.0,46.1,2
5580,Ramagondanahalli,1251.0,2.0,50.0,2
5581,Ramagondanahalli,1610.0,2.0,115.0,3
5582,Ramagondanahalli,1151.0,2.0,43.6,2
5584,Ramagondanahalli,1251.0,2.0,53.0,2
5585,Ramagondanahalli,845.0,2.0,45.82,2
5586,Ramagondanahalli,1910.0,3.0,150.0,3
5588,Ramagondanahalli,2040.0,3.0,114.0,3
5590,Ramagondanahalli,1251.0,2.0,46.0,2
5592,Ramagondanahalli,1151.0,2.0,46.0,2
5593,Ramagondanahalli,1610.0,2.0,112.0,3
5594,Ramagondanahalli,1610.0,2.0,115.0,3
5595,Ramagondanahalli,1200.0,3.0,56.1,3
5596,Ramagondanahalli,2787.0,5.0,220.0,4
5598,Ramagondanahalli,1125.0,2.0,75.0,2
5599,Ramagondanahalli,1151.0,2.0,42.5,2
5600,Ramagondanahalli,2257.0,3.0,155.0,3
5601,Ramagondanahalli,1500.0,3.0,100.0,3
5603,Ramagondanahalli,1910.0,3.0,131.0,3
5604,Ramamurthy Nagar,3700.0,4.0,225.0,4
5605,Ramamurthy Nagar,3500.0,5.0,150.0,5
5606,Ramamurthy Nagar,1050.0,2.0,37.0,2
5607,Ramamurthy Nagar,1040.0,2.0,50.0,2
5609,Ramamurthy Nagar,1200.0,3.0,72.0,2
5610,Ramamurthy Nagar,360.0,1.0,26.0,1
5611,Ramamurthy Nagar,950.0,2.0,50.79,2
5612,Ramamurthy Nagar,1200.0,2.0,66.0,3
5613,Ramamurthy Nagar,1525.0,3.0,100.0,3
5614,Ramamurthy Nagar,1200.0,2.0,80.0,2
5615,Ramamurthy Nagar,1200.0,2.0,42.0,2
5617,Ramamurthy Nagar,1100.0,2.0,68.0,2
5618,Ramamurthy Nagar,1185.0,2.0,45.5,2
5619,Ramamurthy Nagar,1170.0,2.0,46.8,2
5620,Ramamurthy Nagar,1150.0,2.0,51.0,2
5621,Ramamurthy Nagar,1200.0,2.0,48.0,2
5623,Ramamurthy Nagar,600.0,3.0,45.0,2
5624,Ramamurthy Nagar,1110.0,2.0,65.0,2
5626,Ramamurthy Nagar,1200.0,2.0,78.0,2
5628,Ramamurthy Nagar,600.0,1.0,43.0,1
5629,Ramamurthy Nagar,1006.0,2.0,57.0,2
5630,Ramamurthy Nagar,1200.0,2.0,76.0,2
5633,Ramamurthy Nagar,700.0,2.0,33.0,2
5634,Ramamurthy Nagar,1125.0,2.0,47.0,2
5635,Ramamurthy Nagar,1000.0,2.0,62.0,2
5636,Ramamurthy Nagar,1334.0,2.0,67.0,2
5637,Ramamurthy Nagar,1200.0,2.0,46.0,2
5638,Ramamurthy Nagar,1200.0,2.0,57.9,2
5640,Ramamurthy Nagar,1360.0,2.0,45.0,2
5641,Ramamurthy Nagar,1170.0,2.0,44.0,2
5642,Ramamurthy Nagar,2200.0,4.0,130.0,4
5643,Ramamurthy Nagar,1050.0,2.0,51.66,2
5644,Ramamurthy Nagar,2916.0,5.0,230.0,4
5645,Ramamurthy Nagar,2316.0,3.0,125.0,3
5646,Ramamurthy Nagar,1101.0,2.0,50.0,2
5647,Ramamurthy Nagar,1150.0,2.0,40.0,2
5649,Ramamurthy Nagar,1050.0,2.0,37.8,2
5650,Ramamurthy Nagar,935.0,2.0,39.0,2
5651,Ramamurthy Nagar,1200.0,2.0,68.0,2
5652,Ramamurthy Nagar,540.0,1.0,35.0,1
5653,Ramamurthy Nagar,960.0,2.0,35.0,2
5654,Rayasandra,1314.0,2.0,63.0,3
5655,Rayasandra,1065.0,2.0,44.95,2
5656,Rayasandra,1708.0,3.0,75.0,3
5657,Rayasandra,1199.0,2.0,48.5,3
5658,Rayasandra,1577.0,3.0,67.0,3
5659,Rayasandra,1253.0,2.0,57.0,2
5660,Rayasandra,583.0,1.0,26.9,1
5661,Rayasandra,1198.0,2.0,54.0,2
5662,Rayasandra,1555.0,3.0,75.17,3
5663,Rayasandra,1458.0,3.0,60.0,3
5664,Rayasandra,1179.0,2.0,55.0,3
5665,Rayasandra,1601.0,3.0,70.0,3
5666,Rayasandra,1708.0,3.0,76.0,4
5667,Rayasandra,470.0,1.0,21.0,1
5668,Rayasandra,3600.0,5.0,145.0,5
5669,Rayasandra,1357.0,2.0,59.0,3
5671,Sahakara Nagar,1500.0,2.0,95.0,3
5672,Sahakara Nagar,1100.0,2.0,56.0,2
5673,Sahakara Nagar,1219.0,2.0,48.0,2
5674,Sahakara Nagar,1100.0,2.0,75.0,3
5675,Sahakara Nagar,1655.0,3.0,115.0,3
5676,Sahakara Nagar,1150.0,2.0,54.0,2
5677,Sahakara Nagar,1270.0,2.0,69.85,2
5678,Sahakara Nagar,960.0,2.0,56.0,2
5679,Sahakara Nagar,1048.0,2.0,50.0,2
5680,Sahakara Nagar,1160.0,2.0,55.0,2
5681,Sahakara Nagar,1200.0,2.0,75.0,3
5682,Sahakara Nagar,2500.0,4.0,200.0,4
5683,Sahakara Nagar,1914.0,3.0,179.0,3
5684,Sahakara Nagar,1500.0,3.0,125.0,3
5685,Sahakara Nagar,1100.0,2.0,55.0,2
5686,Sahakara Nagar,1914.0,3.0,149.0,3
5687,Sahakara Nagar,1000.0,2.0,60.0,2
5689,Sahakara Nagar,1175.0,2.0,49.0,2
5690,Sahakara Nagar,1370.0,2.0,90.0,3
5691,Sahakara Nagar,1100.0,2.0,55.0,2
5692,Sahakara Nagar,1100.0,2.0,75.0,3
5693,Sahakara Nagar,1180.0,2.0,72.0,2
5694,Sahakara Nagar,1200.0,2.0,60.0,2
5695,Sahakara Nagar,1032.0,2.0,45.0,2
5696,Sahakara Nagar,1200.0,2.0,46.0,2
5697,Sahakara Nagar,1270.0,2.0,96.0,2
5698,Sahakara Nagar,1201.0,2.0,80.0,2
5699,Sahakara Nagar,1200.0,2.0,54.0,2
5700,Sahakara Nagar,1291.0,2.0,72.3,2
5701,Sanjay nagar,1000.0,2.0,70.0,2
5702,Sanjay nagar,1100.0,2.0,98.0,2
5703,Sanjay nagar,1150.0,2.0,72.2,2
5704,Sanjay nagar,1800.0,3.0,180.0,3
5705,Sanjay nagar,630.0,1.0,35.0,2
5706,Sanjay nagar,3300.0,3.0,250.0,5
5707,Sanjay nagar,1900.0,2.0,180.0,3
5708,Sanjay nagar,1575.0,2.0,90.0,2
5711,Sanjay nagar,960.0,2.0,55.0,2
5712,Sanjay nagar,1050.0,2.0,59.0,2
5713,Sanjay nagar,1150.0,2.0,70.0,2
5714,Sanjay nagar,1500.0,3.0,150.0,3
5715,Sanjay nagar,1180.0,2.0,80.0,2
5716,Sarjapur,2250.0,3.0,148.0,3
5717,Sarjapur,1600.0,3.0,75.0,3
5718,Sarjapur,1242.5,2.0,43.49,2
5719,Sarjapur,913.0,2.0,32.0,2
5720,Sarjapur,1128.0,2.0,60.0,2
5721,Sarjapur,1185.0,2.0,47.0,2
5722,Sarjapur,900.0,2.0,42.0,3
5723,Sarjapur,649.5,1.0,17.535,1
5724,Sarjapur,1020.0,2.0,35.0,2
5725,Sarjapur,1195.0,2.0,42.0,2
5726,Sarjapur,1240.0,2.0,44.0,2
5728,Sarjapur,950.0,2.0,32.5,2
5729,Sarjapur,1285.0,2.0,68.0,3
5731,Sarjapur,925.0,2.0,25.0,2
5732,Sarjapur,3190.0,3.0,160.0,4
5733,Sarjapur,1215.0,2.0,40.0,2
5735,Sarjapur,1200.0,3.0,78.0,3
5736,Sarjapur,1000.0,2.0,30.0,2
5737,Sarjapur,1157.0,2.0,40.0,2
5738,Sarjapur,2238.0,3.0,140.0,3
5739,Sarjapur,2020.0,3.0,85.0,3
5740,Sarjapur,2885.0,3.0,185.0,4
5742,Sarjapur,1240.0,2.0,44.3,2
5743,Sarjapur,625.0,1.0,19.0,1
5744,Sarjapur,2585.5,4.0,139.5,4
5745,Sarjapur,940.0,2.0,25.38,2
5746,Sarjapur,2100.0,3.0,125.0,4
5747,Sarjapur,913.0,2.0,36.0,2
5748,Sarjapur,1404.0,2.0,53.35,3
5749,Sarjapur,1830.0,3.0,88.0,3
5750,Sarjapur,1364.0,2.0,56.0,3
5751,Sarjapur,1124.0,2.0,30.35,2
5752,Sarjapur,1044.0,2.0,32.0,2
5753,Sarjapur,650.0,1.0,19.87,1
5754,Sarjapur,1175.0,2.0,42.0,2
5755,Sarjapur,1240.0,2.0,43.1,2
5757,Sarjapur,1032.0,2.0,42.0,2
5759,Sarjapur,535.0,1.0,20.0,2
5760,Sarjapur,1044.0,2.0,34.0,2
5761,Sarjapur,1200.0,3.0,76.13,3
5762,Sarjapur,1200.0,2.0,62.0,2
5763,Sarjapur,900.0,2.0,27.98,2
5765,Sarjapur,1205.0,2.0,29.0,2
5766,Sarjapur,850.0,2.0,32.0,2
5767,Sarjapur,1175.0,2.0,41.68,2
5769,Sarjapur,920.0,2.0,33.0,2
5771,Sarjapur,1150.0,2.0,41.0,2
5772,Sarjapur,1200.0,2.0,42.6,2
5773,Sarjapur,1333.0,3.0,50.0,3
5774,Sarjapur,1044.0,2.0,36.0,2
5775,Sarjapur,950.0,2.0,35.0,2
5777,Sarjapur,2172.0,3.0,100.0,3
5778,Sarjapur,633.0,1.0,17.09,1
5779,Sarjapur,1500.0,5.0,95.0,3
5780,Sarjapur,1451.0,2.0,87.0,2
5781,Sarjapur,2400.0,3.0,140.0,4
5782,Sarjapur,1525.0,2.0,68.0,3
5783,Sarjapur,1095.0,2.0,45.0,2
5784,Sarjapur,1425.0,3.0,57.0,3
5785,Sarjapur  Road,2497.0,3.0,140.0,3
5786,Sarjapur  Road,1787.0,3.0,98.29,3
5787,Sarjapur  Road,1787.0,3.0,125.0,3
5791,Sarjapur  Road,1000.0,2.0,67.0,2
5792,Sarjapur  Road,1346.0,2.0,74.03,2
5793,Sarjapur  Road,1195.0,2.0,70.0,2
5794,Sarjapur  Road,1550.0,3.0,100.0,3
5795,Sarjapur  Road,2100.0,3.0,125.0,3
5797,Sarjapur  Road,1691.0,3.0,113.0,3
5798,Sarjapur  Road,1278.0,2.0,95.0,2
5799,Sarjapur  Road,2238.0,3.0,140.0,3
5800,Sarjapur  Road,1800.0,3.0,110.0,3
5804,Sarjapur  Road,1984.0,4.0,146.0,3
5808,Sarjapur  Road,1700.0,3.0,110.0,3
5809,Sarjapur  Road,1157.0,2.0,75.0,3
5810,Sarjapur  Road,1282.0,2.0,72.0,2
5811,Sarjapur  Road,4111.0,4.0,310.0,4
5812,Sarjapur  Road,3430.0,6.0,228.5,4
5813,Sarjapur  Road,3900.0,4.0,300.0,4
5816,Sarjapur  Road,1050.0,2.0,62.0,2
5817,Sarjapur  Road,1700.0,3.0,135.0,3
5818,Sarjapur  Road,1691.0,3.0,119.0,3
5819,Sarjapur  Road,1846.0,3.0,140.0,3
5820,Sarjapur  Road,1200.0,3.0,95.0,3
5823,Sarjapur  Road,1819.0,3.0,100.0,3
5824,Sarjapur  Road,1845.0,4.0,110.0,3
5825,Sarjapur  Road,1233.0,2.0,77.65,2
5829,Sarjapur  Road,3750.0,6.0,290.0,4
5831,Sarjapur  Road,1680.0,3.0,112.0,3
5832,Sarjapur  Road,1255.0,2.0,92.0,2
5834,Sarjapur  Road,1311.0,2.0,78.0,2
5836,Sarjapur  Road,1157.0,2.0,75.0,3
5837,Sarjapur  Road,1145.0,2.0,75.0,2
5841,Sarjapur  Road,1476.0,2.0,98.94,3
5842,Sarjapur  Road,2180.0,3.0,170.0,3
5845,Sarjapur  Road,1750.0,3.0,110.0,3
5848,Sarjapur  Road,1200.0,3.0,70.0,3
5849,Sarjapur  Road,2600.0,3.0,200.0,3
5851,Sarjapur  Road,685.0,1.0,40.0,1
5853,Sarjapur  Road,2720.0,5.0,210.0,3
5854,Sarjapur  Road,1241.0,2.0,82.0,2
5857,Sarjapur  Road,3785.0,6.0,280.0,4
5858,Sarjapur  Road,835.0,1.0,46.95,1
5859,Sarjapur  Road,1280.0,2.0,76.0,2
5862,Sarjapur  Road,1263.0,2.0,78.0,2
5863,Sarjapur  Road,1691.0,3.0,98.0,3
5865,Sarjapur  Road,1308.0,2.0,83.0,2
5866,Sarjapur  Road,1592.0,3.0,91.0,3
5868,Sarjapur  Road,1150.0,2.0,77.0,2
5869,Sarjapur  Road,1965.0,3.0,120.0,3
5870,Sarjapur  Road,2275.0,4.0,180.0,3
5872,Sarjapur  Road,1418.0,2.0,78.0,2
5873,Sarjapur  Road,1200.0,2.0,93.0,2
5877,Sarjapur  Road,1525.0,2.0,87.0,3
5879,Sarjapur  Road,3905.0,7.0,290.0,5
5881,Sarjapur  Road,715.0,1.0,29.0,1
5882,Sarjapur  Road,1230.0,2.0,94.5,2
5883,Sarjapur  Road,1750.0,3.0,99.0,3
5885,Sarjapur  Road,1500.0,3.0,88.0,3
5887,Sarjapur  Road,1846.0,3.0,145.0,3
5888,Sarjapur  Road,1846.0,3.0,155.0,3
5889,Sarjapur  Road,1067.0,2.0,60.0,2
5891,Sarjapur  Road,1700.0,3.0,95.0,3
5894,Sarjapur  Road,3785.0,5.0,280.0,4
5895,Sarjapur  Road,2556.0,3.0,169.0,3
5896,Sarjapur  Road,1278.0,2.0,90.0,2
5898,Sarjapur  Road,1305.0,2.0,99.0,2
5899,Sarjapur  Road,1755.0,3.0,122.0,3
5901,Sarjapur  Road,4334.0,2.0,338.0,4
5903,Sarjapur  Road,3930.0,7.0,329.0,5
5906,Sarjapur  Road,1700.0,3.0,93.5,3
5909,Sarjapur  Road,1455.0,2.0,98.0,3
5910,Sarjapur  Road,1850.0,3.0,140.0,3
5911,Sarjapur  Road,950.0,1.0,39.9,1
5912,Sarjapur  Road,1826.0,3.0,130.0,3
5915,Sarjapur  Road,1660.0,2.0,116.0,3
5916,Sarjapur  Road,1700.0,3.0,108.0,3
5917,Sarjapur  Road,1539.0,3.0,85.0,3
5918,Sarjapur  Road,1489.0,2.0,82.0,3
5920,Sarjapur  Road,539.0,1.0,45.0,1
5921,Sarjapur  Road,1200.0,2.0,75.0,2
5922,Sarjapur  Road,2145.0,3.0,180.0,3
5926,Sarjapur  Road,3044.0,3.0,183.0,3
5929,Sarjapur  Road,1877.0,4.0,150.0,3
5932,Sarjapur  Road,1229.0,2.0,70.0,2
5934,Sarjapur  Road,1711.0,3.0,110.0,3
5938,Sarjapur  Road,1050.0,2.0,63.5,2
5939,Sarjapur  Road,1350.0,2.0,102.0,2
5940,Sarjapur  Road,2990.0,4.0,240.0,4
5942,Sarjapur  Road,1457.0,3.0,85.0,3
5943,Sarjapur  Road,1685.0,3.0,135.0,3
5945,Sarjapur  Road,1200.0,3.0,70.0,3
5949,Sarjapur  Road,984.0,2.0,55.0,2
5953,Sarjapur  Road,1320.0,2.0,100.0,2
5954,Sarjapur  Road,1984.0,4.0,145.0,3
5958,Sarjapur  Road,1550.0,2.0,89.0,3
5959,Sarjapur  Road,2425.0,5.0,201.0,4
5960,Sarjapur  Road,1691.0,3.0,113.0,3
5962,Sarjapur  Road,2070.0,4.0,160.0,3
5964,Sarjapur  Road,1435.0,3.0,90.0,3
5967,Sarjapur  Road,1693.0,3.0,125.0,3
5968,Sarjapur  Road,1826.0,3.0,125.0,3
5969,Sarjapur  Road,1660.0,3.0,116.0,3
5971,Sarjapur  Road,1830.0,3.0,119.0,3
5975,Sarjapur  Road,2900.0,4.0,240.0,4
5976,Sarjapur  Road,1059.0,2.0,68.0,2
5978,Sarjapur  Road,1157.0,2.0,74.0,3
5979,Sarjapur  Road,1700.0,3.0,118.0,3
5980,Sarjapur  Road,1691.0,3.0,120.0,3
5982,Sarjapur  Road,1308.0,2.0,75.0,2
5983,Sarjapur  Road,1580.0,3.0,125.0,3
5985,Sarjapur  Road,1763.25,3.0,98.0,3
5986,Sarjapur  Road,1826.0,3.0,130.0,3
5987,Sarjapur  Road,1550.0,2.0,98.0,3
5990,Sarjapur  Road,1819.0,3.0,100.0,3
5991,Sarjapur  Road,984.0,2.0,59.0,2
5992,Sarjapur  Road,1489.0,3.0,88.0,3
5993,Sarjapur  Road,702.0,1.0,52.0,1
5994,Sarjapur  Road,1242.0,2.0,75.0,2
5995,Sarjapur  Road,2275.0,4.0,185.0,3
5996,Sarjapur  Road,2100.0,3.0,135.0,3
5997,Sarjapur  Road,1700.0,3.0,93.5,3
5998,Sarjapur  Road,1862.0,4.0,110.0,3
5999,Sarjapur  Road,2275.0,4.0,175.0,3
6000,Sarjapur  Road,1314.0,2.0,110.0,2
6001,Sarjapur  Road,1787.0,3.0,116.0,3
6002,Sarjapur  Road,1691.0,3.0,93.01,3
6005,Sarjapur  Road,1181.0,2.0,65.0,3
6006,Sarjapur  Road,1691.0,3.0,100.0,3
6007,Sarjapur  Road,1026.0,2.0,60.55,2
6008,Sarjapur  Road,1350.0,2.0,85.0,2
6009,Sarjapur  Road,1157.0,2.0,72.0,3
6010,Sarjapur  Road,1019.0,2.0,62.0,2
6011,Sarjapur  Road,3418.0,3.0,235.0,4
6012,Sarjapur  Road,691.0,1.0,31.1,1
6016,Sarjapur  Road,1881.0,3.0,145.0,3
6017,Sarjapur  Road,2275.0,4.0,182.0,3
6020,Sarjapur  Road,1881.0,3.0,145.0,3
6022,Sarjapur  Road,2880.0,3.0,211.0,4
6023,Sarjapur  Road,3418.0,2.0,222.0,4
6025,Sarjapur  Road,675.0,1.0,27.0,1
6026,Sarjapur  Road,1773.5,2.0,102.92,3
6027,Sarjapur  Road,1346.0,2.0,74.03,2
6028,Sarjapur  Road,3930.0,5.0,330.0,4
6029,Sarjapur  Road,1691.0,3.0,119.0,3
6030,Sarjapur  Road,1335.0,2.0,95.0,2
6032,Sarjapur  Road,1680.0,3.0,126.0,3
6033,Sarjapur  Road,1222.0,2.0,68.0,3
6034,Sarjapur  Road,3420.0,4.0,225.0,4
6035,Sarjapur  Road,1510.0,2.0,110.0,3
6036,Sarjapur  Road,1242.0,2.0,78.0,2
6038,Sarjapur  Road,1129.0,2.0,69.0,2
6039,Sarjapur  Road,1850.0,3.0,140.0,3
6041,Sarjapur  Road,1879.0,3.0,155.0,3
6042,Sarjapur  Road,1157.0,2.0,75.0,3
6043,Sarjapur  Road,2425.0,5.0,175.0,4
6044,Sarjapur  Road,1323.0,2.0,74.0,2
6045,Sarjapur  Road,2289.0,3.0,178.0,3
6048,Sarjapur  Road,2100.0,3.0,130.0,3
6049,Sarjapur  Road,702.0,1.0,35.8,1
6050,Sarjapur  Road,1320.0,2.0,110.0,2
6052,Sarjapur  Road,1800.0,3.0,128.0,3
6053,Sarjapur  Road,2275.0,4.0,187.0,3
6055,Sarjapur  Road,1026.0,2.0,60.8,2
6057,Sarjapur  Road,1216.0,2.0,70.0,2
6058,Sarjapur  Road,1112.0,2.0,62.0,2
6060,Sarjapur  Road,1157.0,2.0,69.0,3
6062,Sarjapur  Road,1026.0,2.0,60.8,2
6064,Sarjapur  Road,1600.0,3.0,120.0,3
6066,Sarjapur  Road,1346.0,2.0,74.03,2
6067,Sarjapur  Road,475.0,1.0,26.0,1
6070,Sarjapur  Road,1857.0,4.0,155.0,3
6071,Sarjapur  Road,1660.0,2.0,116.0,3
6075,Sarjapur  Road,2089.0,3.0,148.0,3
6076,Sarjapur  Road,1612.0,3.0,98.38,3
6077,Sarjapur  Road,1290.0,2.0,88.0,2
6078,Sarjapur  Road,1371.0,2.0,86.0,2
6079,Sarjapur  Road,2140.0,3.0,139.0,3
6082,Sarjapur  Road,2180.0,4.0,180.0,3
6083,Sarjapur  Road,1691.0,3.0,119.0,3
6084,Sarjapur  Road,2206.0,4.0,180.0,3
6086,Sarjapur  Road,1691.0,3.0,100.0,3
6087,Sarjapur  Road,1367.0,2.0,80.0,2
6090,Sarjapur  Road,1984.0,4.0,148.0,3
6092,Sarjapur  Road,1346.0,2.0,74.03,2
6095,Sarjapur  Road,1340.0,2.0,75.0,2
6096,Sarjapur  Road,3500.0,3.0,275.0,3
6098,Sarjapur  Road,1132.0,2.0,70.0,2
6100,Sarjapur  Road,2425.0,5.0,195.0,4
6101,Sarjapura - Attibele Road,1330.0,2.0,48.0,3
6102,Sarjapura - Attibele Road,1329.0,2.0,45.95,3
6103,Sarjapura - Attibele Road,829.0,2.0,22.8,2
